"Source:","C:\gh\oomlout_oomp_project_bot_v_2\projects\dchwebb_retrospector_retrospector_components_h723\current_version\working\_autosave-working_3.kicad_sch"
"Date:","01/10/2023 21:23:11"
"Tool:","Eeschema 7.0.6"
"Generator:","C:/Program Files/KiCad/7.0/bin/scripting/plugins/bom_csv_grouped_by_value_with_fp.py"
"Component Count:","32"
"Ref","Qnty","Value","Cmp name","Footprint","Description","Vendor","DNP"
"C1","1","47uF","CP_Small","Capacitors_SMD:CP_Elec_5x5.8","","",""
"D1, D2, D3","3","LED_RGBA","LED_RGBA","Custom_Footprints:LED_RGB_PLCC4","RGB LED, red/green/blue/anode","",""
"DELAY_MODE1","1","SW_SPDT_MSM","SW_SPDT_MSM","Custom_Footprints:SPDT_SubMiniature_Aligned","Switch, single pole double throw, center OFF position","",""
"Delay_Pot_L1","1","B10k","R_POT","Custom_Footprints:Alpha_9mm_Potentiometer_Aligned","","",""
"Delay_Pot_R1","1","B10k","R_POT","Custom_Footprints:Alpha_9mm_Potentiometer_Aligned","","",""
"Feedback_Pot1","1","B10k","R_POT","Custom_Footprints:Alpha_9mm_Potentiometer_Aligned","","",""
"FILTER_MODE1","1","SW_SPDT_MSM","SW_SPDT_MSM","Custom_Footprints:SPDT_SubMiniature_Aligned","Switch, single pole double throw, center OFF position","",""
"J1, J2, J3, J4","4","Conn_01x08_Female","Conn_01x08_Female","Socket_Strips:Socket_Strip_Straight_1x08_Pitch2.54mm","Generic connector, single row, 01x08, script generated (kicad-library-utils/schlib/autogen/connector/)","",""
"J5","1","Audio_In_L","AudioJack2_Ground_Switch","Custom_Footprints:THONKICONN_hole","Audio Jack, 2 Poles (Mono / TS), Switched Pole (Normalling)","",""
"J6","1","Delay_CV_L","AudioJack2_Ground_Switch","Custom_Footprints:THONKICONN_hole","Audio Jack, 2 Poles (Mono / TS), Switched Pole (Normalling)","",""
"J7","1","Mix_CV","AudioJack2_Ground_Switch","Custom_Footprints:THONKICONN_hole","Audio Jack, 2 Poles (Mono / TS), Switched Pole (Normalling)","",""
"J8","1","Delay_CV_R","AudioJack2_Ground_Switch","Custom_Footprints:THONKICONN_hole","Audio Jack, 2 Poles (Mono / TS), Switched Pole (Normalling)","",""
"J9","1","Clock","AudioJack2_Ground_Switch","Custom_Footprints:THONKICONN_hole","Audio Jack, 2 Poles (Mono / TS), Switched Pole (Normalling)","",""
"J10","1","Feedback_CV","AudioJack2_Ground_Switch","Custom_Footprints:THONKICONN_hole","Audio Jack, 2 Poles (Mono / TS), Switched Pole (Normalling)","",""
"J11","1","Audio_In_R","AudioJack2_Ground_Switch","Custom_Footprints:THONKICONN_hole","Audio Jack, 2 Poles (Mono / TS), Switched Pole (Normalling)","",""
"J12","1","Audio_Out_R","AudioJack2_Ground_Switch","Custom_Footprints:THONKICONN_hole","Audio Jack, 2 Poles (Mono / TS), Switched Pole (Normalling)","",""
"J13","1","Audio_Out_L","AudioJack2_Ground_Switch","Custom_Footprints:THONKICONN_hole","Audio Jack, 2 Poles (Mono / TS), Switched Pole (Normalling)","",""
"J14","1","Filter","AudioJack2_Ground_Switch","Custom_Footprints:THONKICONN_hole","Audio Jack, 2 Poles (Mono / TS), Switched Pole (Normalling)","",""
"LOCK1","1","SW_Push","SW_Push","Custom_Footprints:SW_PUSH_6mm_aligned","Push button switch, generic, two pins","",""
"Mix_Pot1","1","B10k","R_POT","Custom_Footprints:Alpha_9mm_Potentiometer_Aligned","","",""
"R1, R2, R3","3","10k","R_Small","Resistors_SMD:R_0603_HandSoldering","Resistor, small symbol","",""
"RESET1","1","SW_Push","SW_Push","Custom_Footprints:SW_PUSH_6mm_aligned","Push button switch, generic, two pins","",""
"Tone_Pot1","1","B10k","R_POT","Custom_Footprints:Alpha_9mm_Potentiometer_Aligned","","",""
"U1","1","TB62781FNG","TB62781FNG","Housings_SSOP:SSOP-20_4.4x6.5mm_Pitch0.65mm","Toshiba 9 Channel LED Driver","",""
"WIDTH_MODE1","1","SW_SPDT_MSM","SW_SPDT_MSM","Custom_Footprints:SPDT_SubMiniature_Aligned","Switch, single pole double throw, center OFF position","",""
