"Source:","C:\gh\oomlout_oomp_project_bot_v_2\projects\cvra_central_power_board_cartealim2017\current_version\working\working.kicad_sch"
"Date:","29/09/2023 22:18:50"
"Tool:","Eeschema 7.0.6"
"Generator:","C:/Program Files/KiCad/7.0/bin/scripting/plugins/bom_csv_grouped_by_value_with_fp.py"
"Component Count:","49"
"Ref","Qnty","Value","Cmp name","Footprint","Description","Vendor","DNP"
"BZ1","1","Buzzer","Buzzer","_div:_Buzzer_PUIAudio_AI-1433-TWT-R","","",""
"C1, C3","2","NC","C_Small","_std:_0603","","",""
"C2, C8, C9","3","1nF","C_Small","_std:_0603","","",""
"C4, C10, C11","3","47nF","C_Small","_std:_0603","","",""
"C5","1","0.1uF","C_Small","_std:_0603","","",""
"C6, C7, C13, C14","4","100uF","CP","Capacitors_ThroughHole:CP_Radial_D8.0mm_P3.50mm","","",""
"C12","1","3.3mF","CP","_div:CP_Radial_L31.50D16.00P7.50_H","","",""
"D1","1","LL103C-GS08","D","Diodes_SMD:D_MiniMELF_Standard","","",""
"F1, F2","2","20A","Fuse","_div:FuseHolder-Keystone-3557-2","","",""
"MEC1, MEC2, MEC3, MEC4","4","D2.7","MEC","Mounting_Holes:MountingHole_2.7mm_M2.5_Pad_Via","","",""
"P1","1","Picoblade","CONN_01X08","_connectors:Molex-PicoBlade-8","","",""
"P2, P3, P6","3","PT 1,5/ 2-3,5-H","Screw_Terminal_1x02","cvra:Bornier_2p_3.5H","","",""
"P4, P7","2","MKKDS 1/ 3-3,5","Screw_Terminal_1x06","_connectors:_Pheonix_MKKDS-1-3-3.5mm","","",""
"P5","1","MKKDS 1/ 5-3,5","Screw_Terminal_1x10","_connectors:_Pheonix_MKKDS-1-5-3.5mm","","",""
"Q1, Q2, Q3, Q4","4","Si7997DP","Si7997DP","_std:PowerPak-SO8_5.15x6.15mm_Pitch1.27mm","","",""
"R1, R2","2","1k","R","_std:_0603","","",""
"R3, R4, R9, R10, R11, R12","6","100k","R","_std:_0603","","",""
"R5","1","390k","R","_std:_0603","","",""
"R6","1","270k","R","_std:_0603","","",""
"R7","1","15k","R","_std:_0603","","",""
"R8","1","12k","R","_std:_0603","","",""
"REF1, REF2","2","REF","REF","Fiducials:Fiducial_1mm_Dia_2.54mm_Outer_CopperBottom","","",""
"U1","1","LTC2952_TSSOP20","LTC2952_TSSOP20","Housings_SSOP:TSSOP-20_4.4x6.5mm_Pitch0.65mm","","",""
"U2","1","R-555.0PA","R-5xxxA","_div:DCDC-Conv_Recom_R-5xxxPA","","",""
