"Source:","C:\gh\oomlout_oomp_project_bot_v_2\projects\coredump_ch_rgb_led_rgb_led_v2\current_version\working\working.kicad_sch"
"Date:","29/09/2023 18:46:13"
"Tool:","Eeschema 7.0.6"
"Generator:","C:/Program Files/KiCad/7.0/bin/scripting/plugins/bom_csv_grouped_by_value_with_fp.py"
"Component Count:","17"
"Ref","Qnty","Value","Cmp name","Footprint","Description","Vendor","DNP"
"BTN1, BTN2","2","SPST","SPST","rgbled-custom:PUSHBUTTON_TS044S","","",""
"CON1","1","BARREL_JACK","BARREL_JACK","Connect:BARREL_JACK","","",""
"CONN1","1","RGB LED","CONN_4","library:PIN_ARRAY_4x1_THICK","","",""
"F1","1","FUSE","FUSE","library:KCD3","","",""
"P1, P2","2","CONN_01X15","CONN_01X15","Pin_Headers:Pin_Header_Straight_1x15_Pitch2.54mm","","",""
"QB1","1","IRF520N FET","FET_N","library:IRF520N","","",""
"QG1","1","IRF520N FET","FET_N","library:IRF520N","","",""
"QR1","1","IRF520N FET","FET_N","library:IRF520N","","",""
"R1, R2","2","R","R","Resistors_THT:R_Axial_DIN0207_L6.3mm_D2.5mm_P10.16mm_Horizontal","","",""
"RV1, RV2, RV3","3","POT","POT-RESCUE-rgb-led-v2","library:POT_3","","",""
"SW1","1","SPST","SPST","library:Switch_SS-12F46","","",""
"UC1","1","ARDUINO_NANO","arduino_nano","arduino-nano:arduino_nano","","",""
