"Source:","C:\gh\oomlout_oomp_project_bot_v_2\projects\akiyukiokayasu_adau1701_rppico_module_adau1701_rppico_module\current_version\working\working_1.kicad_sch"
"Date:","23/09/2023 17:10:03"
"Tool:","Eeschema 7.0.6"
"Generator:","C:/Program Files/KiCad/7.0/bin/scripting/plugins/bom_csv_grouped_by_value_with_fp.py"
"Component Count:","26"
"Ref","Qnty","Value","Cmp name","Footprint","Description","Vendor","DNP"
"C1","1","56n","C_Small","Capacitor_SMD:C_0402_1005Metric_Pad0.74x0.62mm_HandSolder","Unpolarized capacitor, small symbol","",""
"C2","1","3n3","C_Small","Capacitor_SMD:C_0402_1005Metric_Pad0.74x0.62mm_HandSolder","Unpolarized capacitor, small symbol","",""
"C3, C5, C6, C11, C15","5","10u","C_Small","Capacitor_SMD:C_0603_1608Metric_Pad1.08x0.95mm_HandSolder","Unpolarized capacitor, small symbol","",""
"C4, C7, C8, C9, C10, C12, C13, C14, C16, C18","10","0.1u","C_Small","Capacitor_SMD:C_0402_1005Metric_Pad0.74x0.62mm_HandSolder","Unpolarized capacitor, small symbol","",""
"C17","1","47u","C_Small","Capacitor_SMD:C_0805_2012Metric_Pad1.18x1.45mm_HandSolder","Unpolarized capacitor, small symbol","",""
"C19","1","2u2","C_Small","Capacitor_SMD:C_0603_1608Metric_Pad1.08x0.95mm_HandSolder","Unpolarized capacitor, small symbol","",""
"J1, J2","2","Conn_01x14","Conn_01x14","Connector_PinHeader_2.54mm:PinHeader_1x14_P2.54mm_Vertical","Generic connector, single row, 01x14, script generated (kicad-library-utils/schlib/autogen/connector/)","",""
"R1","1","475","R_Small","Resistor_SMD:R_0402_1005Metric_Pad0.72x0.64mm_HandSolder","Resistor, small symbol","",""
"TP1","1","OSCO","TestPoint_Small","Akiyuki_Footprint:TestPin_0.6SMD","test point","",""
"TP2","1","1v8","TestPoint_Small","Akiyuki_Footprint:TestPin_0.6SMD","test point","",""
"U1","1","ADAU1701","ADAU1701","Package_QFP:LQFP-48_7x7mm_P0.5mm","SigmaDSP 28-/56-Bit Audio Processor with Two ADCs and Four DACs, 50 MIPS, 1kword Program RAM, 2kword Data RAM, LQFP-48","",""
"U2","1","NJM12888","NJM12888","Package_TO_SOT_SMD:SOT-23-5_HandSoldering","Linear Voltage Regulator IC 1 Output 300mA SOT-23-5","",""
