"Source:","C:\gh\oomlout_oomp_project_bot_v_2\projects\asukiaaa_sidebbforesp32devkitc_sidebbforesp32devkitc\current_version\working\working.kicad_sch"
"Date:","25/09/2023 22:05:06"
"Tool:","Eeschema 7.0.6"
"Generator:","C:/Program Files/KiCad/7.0/bin/scripting/plugins/bom_csv_grouped_by_value_with_fp.py"
"Component Count:","4"
"Ref","Qnty","Value","Cmp name","Footprint","Description","Vendor","DNP"
"J1, J3","2","Grove-I2C-connector","Grove-I2C-connector","Connector:NS-Tech_Grove_1x04_P2mm_Vertical","","",""
"J2","1","mini-bread-board-1x17x2","mini-bread-board-1x17x2","asukiaaa-kicad-footprints:mini-bread-board-1x17x2","","",""
"U1","1","ESP32-DEVKITC-32D","ESP32-DEVKITC-32D","asukiaaa-kicad-footprints:ESP32-DEVKITC-32D","","",""
