"Id";"Designator";"Footprint";"Quantity";"Designation";"Supplier and ref";
1;"D1,D2,D3,D4,D5,D6,D7,D8";"LED_WS2812B_PLCC4_5.0x5.0mm_P3.2mm";8;"WS2812B";;;
2;"FID1,FID2,FID3";"Fiducial_1mm_Mask2mm";3;"Fiducial";;;
3;"C1,C3,C5,C7,C6,C2,C4,C10,C9";"C_0805_2012Metric";9;"100nF";;;
4;"J2";"JST_XH_S3B-XH-A-1_1x03_P2.50mm_Horizontal";1;"Connector Horizontal";;;
5;"R1";"R_0805_2012Metric";1;"330R";;;
6;"U1";"SOT-353_SC-70-5";1;"74AHCT1G32";;;
7;"J1";"JST_XH_B3B-XH-A_1x03_P2.50mm_Vertical";1;"Connector Vertical";;;
