"Source:","C:\gh\oomlout_oomp_project_bot_v_2\projects\cmos_droner_baby8_ohbabybaby\current_version\working\_autosave-working.kicad_sch"
"Date:","29/09/2023 14:51:36"
"Tool:","Eeschema 7.0.6"
"Generator:","C:/Program Files/KiCad/7.0/bin/scripting/plugins/bom_csv_grouped_by_value_with_fp.py"
"Component Count:","51"
"Ref","Qnty","Value","Cmp name","Footprint","Description","Vendor","DNP"
"C1","1","10uF","CP","Capacitors_ThroughHole:C_Radial_D5_L11_P2.5","","",""
"C2","1","220uF","CP","Capacitors_ThroughHole:C_Radial_D5_L11_P2.5","","",""
"C3","1","47uF","CP","Capacitors_ThroughHole:C_Radial_D5_L11_P2.5","","",""
"C4","1","100nF","C","Capacitors_ThroughHole:C_Rect_L7_W2.5_P5","","",""
"D1, D2, D3, D4, D5, D6, D7, D8, D9, D10, D11, D12, D13","13","1N4148","D","Diodes_ThroughHole:Diode_DO-35_SOD27_Horizontal_RM10","","",""
"D14, D15","2","1N4004","D","Diodes_ThroughHole:Diode_DO-41_SOD81_Horizontal_RM10","","",""
"P1","1","CLK_IN","CONN_01X03","Pin_Headers:Pin_Header_Straight_1x03","","",""
"P2","1","CLK_OUT","CONN_01X02","Pin_Headers:Pin_Header_Straight_1x02","","",""
"P3","1","RST","CONN_01X02","Pin_Headers:Pin_Header_Straight_1x02","","",""
"P4","1","CLK_TIME","CONN_01X03","Pin_Headers:Pin_Header_Straight_1x03","","",""
"P5","1","STEP_1","CONN_01X07","Pin_Headers:Pin_Header_Straight_1x07","","",""
"P6","1","STEP_2","CONN_01X07","Pin_Headers:Pin_Header_Straight_1x07","","",""
"P7","1","STEP_3","CONN_01X07","Pin_Headers:Pin_Header_Straight_1x07","","",""
"P8","1","STEP_4","CONN_01X07","Pin_Headers:Pin_Header_Straight_1x07","","",""
"P9","1","STEP_5","CONN_01X07","Pin_Headers:Pin_Header_Straight_1x07","","",""
"P10","1","STEP_6","CONN_01X07","Pin_Headers:Pin_Header_Straight_1x07","","",""
"P11","1","STEP_7","CONN_01X07","Pin_Headers:Pin_Header_Straight_1x07","","",""
"P12","1","STEP_8","CONN_01X07","Pin_Headers:Pin_Header_Straight_1x07","","",""
"P13","1","PWR","CONN_01X06","Pin_Headers:Pin_Header_Straight_1x06","","",""
"P14","1","CV_OUT","CONN_01X02","Pin_Headers:Pin_Header_Straight_1x02","","",""
"R1, R2, R5, R14","4","1k","R","synth-diy:Resistor_Horizontal_RM7mm_Wide","","",""
"R3, R4","2","20k","R","synth-diy:Resistor_Horizontal_RM7mm_Wide","","",""
"R6, R7, R8, R9, R10, R11, R12, R13, R15","9","10k","R","synth-diy:Resistor_Horizontal_RM7mm_Wide","","",""
"U1","1","LM555N","LM555N","Housings_DIP:DIP-8_W7.62mm_LongPads","","",""
"U2","1","4017","4017","Housings_DIP:DIP-16_W7.62mm_LongPads","","",""
"U3","1","LM7805","LM7805CT","TO_SOT_Packages_THT:TO-92_Inline_Wide","","",""
