"Source:","C:\gh\oomlout_oomp_project_bot_v_2\projects\cosmikwolf_afx_01_hardware_afx_01\current_version\working\working_3.kicad_sch"
"Date:","29/09/2023 19:17:03"
"Tool:","Eeschema 7.0.6"
"Generator:","C:/Program Files/KiCad/7.0/bin/scripting/plugins/bom_csv_grouped_by_value_with_fp.py"
"Component Count:","29"
"Ref","Qnty","Value","Cmp name","Footprint","Description","Vendor","DNP"
"0.1µf1, 0.1µf2, 0.1µf3, 0.1µf4, 0.1µf5, 0.1µf6, 0.1µf7","7","Cap","Cap","Capacitors_SMD:C_0805_HandSoldering","Unpolarized capacitor","",""
"1A1, 1A2","2","DIODE","DIODE","Diodes_SMD:Diode-SMA_Handsoldering","Diode simple","",""
"2.2µf1, 2.2µf2, 2.2µf3","3","Cap","Cap","Capacitors_SMD:C_0805_HandSoldering","Unpolarized capacitor","",""
"33Ω11, 33Ω21","2","Resistor","Resistor","Resistors_SMD:R_0805_HandSoldering","Resistor","",""
"470Ω11, 470Ω21","2","Resistor","Resistor","Resistors_SMD:R_0805_HandSoldering","Resistor","",""
"D2, D3","2","DIODE","DIODE","Diodes_SMD:Diode-SMA_Handsoldering","Diode simple","",""
"D4","1","LED","LED","LEDs:LED-0805","","",""
"L1, L2, L3","3","Ferrite","INDUCTOR_SMALL","","","",""
"M1","1","USB_Micro-AB","USB_Micro-AB","","","",""
"SW1","1","SW_PUSH","SW_PUSH","","","",""
"U34","1","FUSE","FUSE","","","",""
"U35","1","MK20DX256VLH7","MK20DX256VLH7","","","",""
"U36, U37","2","CRYSTAL","CRYSTAL","","","",""
"U38","1","MINI54TAN","MINI54TAN","","","",""
