"Source:","C:\gh\oomlout_oomp_project_bot_v_2\projects\coddingtonbear_maxwell_maxwell_lte\current_version\working\working.kicad_sch"
"Date:","28/09/2023 22:50:13"
"Tool:","Eeschema 7.0.6"
"Generator:","C:/Program Files/KiCad/7.0/bin/scripting/plugins/bom_csv_grouped_by_value_with_fp.py"
"Component Count:","38"
"Ref","Qnty","Value","Cmp name","Footprint","Description","Vendor","DNP"
"C1, C2, C3, C6, C10","5","0.1u","C","coddingtonbear:0805_Milling","Unpolarized capacitor","",""
"C4, C5","2","22p","C","coddingtonbear:0805_Milling","Unpolarized capacitor","",""
"C7, C9, C11","3","220u / TAJC227K006RNJ","CP-Device","coddingtonbear:CP_Tantalum_Case-C_EIA-6032-28_Milling","","",""
"C8","1","100u / NTC-T107K10TRDF","CP-Device","coddingtonbear:CP_Tantalum_Case-D_EIA-7343-31_Milling","","",""
"J1","1","LTE","Conn_Coaxial","coddingtonbear:SMA_Amphenol_132134_Vertical_Largepads","coaxial connector (BNC, SMA, SMB, SMC, Cinch/RCA, LEMO, ...)","",""
"J2","1","GPS","Conn_Coaxial","coddingtonbear:SMA_Amphenol_132134_Vertical_Largepads","coaxial connector (BNC, SMA, SMB, SMC, Cinch/RCA, LEMO, ...)","",""
"J3","1","Input","Conn_01x06","coddingtonbear:JST_XH_B06B-XH-A_06x2.50mm_Straight_LargePads","Generic connector, single row, 01x06, script generated (kicad-library-utils/schlib/autogen/connector/)","",""
"J4","1","SIM_Card","SIM_Card","coddingtonbear:78800-0001","SIM Card","",""
"J5, J6, J7, J8, J9, J10, J11, J12, J13, J15, J16, J17, J18","13","Stitching","Conn_01x01","coddingtonbear:Thermal_Relief_Via_Milling","Generic connector, single row, 01x01, script generated (kicad-library-utils/schlib/autogen/connector/)","",""
"J14","1","Stiching","Conn_01x01","coddingtonbear:Thermal_Relief_Via_Milling","Generic connector, single row, 01x01, script generated (kicad-library-utils/schlib/autogen/connector/)","",""
"R1","1","R1","R","coddingtonbear:0805_Milling","Resistor","",""
"R2","1","R2","R","coddingtonbear:0805_Milling","Resistor","",""
"R3","1","1k","R","coddingtonbear:0805_Milling","Resistor","",""
"R4","1","10k","R","coddingtonbear:0805_Milling","Resistor","",""
"U1","1","MIC5209-ADJ","MIC5209-ADJ-coddingtonbear","coddingtonbear:SOIC-8_3.9x4.9mm_P1.27mm_LargePads","","",""
"U2","1","SIM7000A","SIM7000A-SIM7000A","coddingtonbear:SIM7000","","",""
"U3","1","TXB0104D","TXB0104D-Logic_LevelTranslator","coddingtonbear:SOIC-14_3.9x8.7mm_P1.27mm_LargePads","","",""
"U4","1","SC16IS750IPW","SC16IS750IPW-coddingtonbear","coddingtonbear:TSSOP-24_4.4x7.8mm_P0.65mm_LargePads","","",""
"Y1","1","Crystal","Crystal","coddingtonbear:Crystal_HC49-U_Vertical_LargePads","Two pin crystal","",""
