"Source:","C:\gh\oomlout_oomp_project_bot_v_2\projects\descampsa_usb_uart_usb_uart\current_version\working\working.kicad_sch"
"Date:","01/10/2023 23:42:58"
"Tool:","Eeschema 7.0.6"
"Generator:","C:/Program Files/KiCad/7.0/bin/scripting/plugins/bom_csv_grouped_by_value_with_fp.py"
"Component Count:","25"
"Ref","Qnty","Value","Cmp name","Footprint","Description","Vendor","DNP"
"C1, C2, C4, C6, C7, C8","6","0.1uF","C","Capacitors_SMD:C_0603","","",""
"C3, C5","2","4.7uF","C","Capacitors_SMD:C_0603","","",""
"D1, D2, D3","3","LED","LED","LEDs:LED_0603","","",""
"F1","1","Polyfuse","Polyfuse","fuse:fuse_1206","","",""
"P1","1","CONN_01X06","CONN_01X06","Pin_Headers:Pin_Header_Angled_1x06_Pitch2.54mm","","",""
"P2","1","USB_OTG","USB_OTG","hirose:ZX62D-B-5PA8","","",""
"R1, R3","2","4.7K","R","Resistors_SMD:R_0603","","",""
"R2, R4, R5, R6","4","1K","R","Resistors_SMD:R_0603","","",""
"U1, U2","2","MAX12931_SOIC8","MAX12931_SOIC8","Housings_SOIC:SOIC-8_3.9x4.9mm_Pitch1.27mm","","",""
"U3","1","CP2102N_QFN20","CP2102N_QFN20","qfn:QFN-20-1EP_3x3mm_Pitch0.5mm","","",""
"U4, U5","2","GMF05LC-HSF","GMF05LC-HSF","vishay:LLP75-6L","","",""
