"Source:","C:\gh\oomlout_oomp_project_bot_v_2\projects\axello_kicad_1w_grove_v0_1\current_version\working\working_3.kicad_sch"
"Date:","26/09/2023 20:44:15"
"Tool:","Eeschema 7.0.6"
"Generator:","C:/Program Files/KiCad/7.0/bin/scripting/plugins/bom_csv_grouped_by_value_with_fp.py"
"Component Count:","46"
"Ref","Qnty","Value","Cmp name","Footprint","Description","Vendor","DNP"
"C1, C3, C5, C7, C8, C10","6","100nF","Device_C","1w-esp32-v0.4:C_0805_2012Metric","","",""
"C2, C4","2","47p","Device_C","1w-esp32-v0.4:C_0805_2012Metric","","",""
"C6, C9","2","1uF","Device_C","1w-esp32-v0.4:C_0805_2012Metric","","",""
"C11, C12, C15","3","22uF","Device_C","1w-esp32-v0.4:C1210","","",""
"D1","1","kingbright KPD-3224CGCK","dk_LED-Indication-Discrete_LTW-2R3D7","1w-esp32-v0.4:LED_1210_3225Metric","","",""
"D2","1","kingbright KPD-3224QBCD","dk_LED-Indication-Discrete_LTW-2R3D7","1w-esp32-v0.4:LED_1210_3225Metric","","",""
"J1","1","Screw_Terminal_1x02","Screw_Terminal_1x02","1w-esp32-v0.4:20020316-G021B01LF","","",""
"J2","1","ZX80-B-5P(30)","ZX80-B-5P(30)","1w-esp32-v0.4:HRS_ZX80-B-5P(30)_rnd","","",""
"Q1, Q3, Q5, Q6, Q7, Q12","6","BSS138BKW","Device_Q_NMOS_GSD","1w-esp32-v0.4:SOT-323","","",""
"Q2, Q4","2","NX2301P","Device_Q_PMOS_GSD","1w-esp32-v0.4:SOT-23-3","","",""
"Q13","1","BSS138BKW","Device_Q_NMOS_GSD","Package_TO_SOT_SMD:SOT-323_SC-70","","",""
"R1, R4, R5, R6, R15, R16","6","10k","Device_R_Small","1w-esp32-v0.4:R_0805_2012Metric","","",""
"R2, R3","2","27","Device_R_Small","1w-esp32-v0.4:R_0805_2012Metric","","",""
"R8, R13","2","5.6K","Device_R_Small","1w-esp32-v0.4:R_0805_2012Metric","","",""
"R17","1","1.5k","Device_R_Small","1w-esp32-v0.4:R_0805_2012Metric","","",""
"R18","1","5.6k","Device_R_Small","1w-esp32-v0.4:R_0805_2012Metric","","",""
"R23, R24","2","10k","Device_R_Small","Resistor_SMD:R_0805_2012Metric","","",""
"SW1, SW2","2","TS665TP","switches_SW_Push","1w-esp32-v0.4:SW_Push_1P1T_NO_6x6mm_H5.0mm","","",""
"U1","1","mi0805k400r-10","spoel","1w-esp32-v0.4:mi0805k400r-10","","",""
"U2","1","FT231XS","FT231XS","1w-esp32-v0.4:SSOP-20_FT231X","","",""
"U8","1","LDL1117S","LDL1117S","1w-esp32-v0.4:SOT-223","","",""
"U9","1","ESP32-WROVER-E(16MB)","ESP32-WROVER","1w-esp32-v0.4:XCVR_ESP32-WROVER-B_(16MB)","","",""
