"Source:","C:\gh\oomlout_oomp_project_bot_v_2\projects\candykingdom_firefly2_firefly2\current_version\working\working.kicad_sch"
"Date:","27/09/2023 22:49:44"
"Tool:","Eeschema 7.0.6"
"Generator:","C:/Program Files/KiCad/7.0/bin/scripting/plugins/bom_csv_grouped_by_value_with_fp.py"
"Component Count:","23"
"Ref","Qnty","Value","Cmp name","Footprint","Description","Vendor","DNP"
"C1","1","10uF","CAP0603-CAP","SparkFun-Capacitors:0805","","",""
"C2, C3","2","1uF","CAP0603-CAP","SparkFun-Capacitors:0603","","",""
"C4","1","DNP","CAP0603-CAP","SparkFun-Capacitors:0603","","",""
"D1, D2, D3, D4","4","WS2812B","WS2812B","homebrew:WS2812B","","",""
"H1, H2","2","hole","hole","homebrew:hole-m2.5","","",""
"J2","1","614105150721","10118194-0001LF_2","Connector_USB:USB_Micro-B_Wuerth-614105150721_Vertical","","",""
"J3","1","CONN_01X01","CONN_01X01","Pin_Headers:Pin_Header_Straight_1x01_Pitch1.27mm","","",""
"P3","1","CONN_01X04","CONN_01X04","Pin_Headers:Pin_Header_Straight_1x04_Pitch2.54mm","","",""
"P4","1","CONN_01X05","CONN_01X05","SparkFun-Connectors:1X05","","",""
"P5","1","CONN_01X01","CONN_01X01","SparkFun-Connectors:1X01","","",""
"R1","1","470","R","Resistors_SMD:R_0603","","",""
"R2","1","10k","R","Resistors_SMD:R_0603","","",""
"R3","1","20","R","Resistors_SMD:R_0805","","",""
"U1","1","SAMD21E18","SAMD21E18","homebrew:TQFP32-08","","",""
"U2","1","RFM69CW","RFM69CW","homebrew:RFM69CW","","",""
"U3","1","MIC5504","MIC5504","TO_SOT_Packages_SMD:SOT-23-5","","",""
"U4","1","74LVC1G125","74LVC1G125","TO_SOT_Packages_SMD:SOT-353_SC-70-5","","",""
"U5","1","MOSFET_RK7002BMT116","MOSFET_RK7002BMT116","TO_SOT_Packages_SMD:SOT-23","","",""
