"Source:","C:\gh\oomlout_oomp_project_bot_v_2\projects\candykingdom_hvac_hvac\current_version\working\working.kicad_sch"
"Date:","27/09/2023 23:45:17"
"Tool:","Eeschema 7.0.6"
"Generator:","C:/Program Files/KiCad/7.0/bin/scripting/plugins/bom_csv_grouped_by_value_with_fp.py"
"Component Count:","53"
"Ref","Qnty","Value","Cmp name","Footprint","Description","Vendor","DNP"
"BTN1","1","SPST","SPST","homebrew:PVA1-OA-H2","","",""
"C1","1",".1uF","CAP0603-CAP","Capacitors_SMD:C_0603","","",""
"C2, C3","2","0.1uF","CAP0603-CAP","Capacitors_SMD:C_0603","","",""
"C4","1","1.0uF","CAP0603-CAP","Capacitors_SMD:C_0603","","",""
"C5","1","2.2uF","CAP0603-CAP","Capacitors_SMD:C_0603","","",""
"D1, D5","2","RED","LED_SINGLE-0603-RED","MF_LEDs:MF_LEDs-LED0603","","",""
"D2","1","YELLOW","LED_SINGLE-0603","MF_LEDs:MF_LEDs-LED0603","","",""
"D3","1","GREEN","LED_SINGLE-0603-GREEN","MF_LEDs:MF_LEDs-LED0603","","",""
"D4","1","BLUE","LED_SINGLE-0603","MF_LEDs:MF_LEDs-LED0603","","",""
"F1","1","POWER_FUSE","POWER_FUSE","homebrew:FUSE-3550-2","","",""
"H1, H2, H3, H4","4","hole","hole","homebrew:hole-m2.5","","",""
"IC1","1","ATMEGA328P-A","ATMEGA328P-A","SparkFun-DigitalIC:TQFP32-08","","",""
"J1","1","PROGRAMMING HEADER","M03X22X3_SILK_MALE_PTH","SparkFun-Connectors:2X3","","",""
"J2","1","SERIAL PORT","1X4-3.5MM","SparkFun-Connectors:1X04","","",""
"J3","1","POWER_INPUT","POWER_INPUT","homebrew:1x2-RIGHT_ANGLE-43160-1102","","",""
"JP1","1","PINHD-1X6","PINHD-1X6","homebrew:1x6-RIGHT_ANGLE-43160-3106","","",""
"JP2","1","PINHD-1X9","PINHD-1X9","homebrew:1x9-RIGHT_ANGLE-0534260910","","",""
"M1, M2, M3","3","FIDUCIAL","FIDUCIAL","adafruit:FIDUCIAL_1MM","","",""
"R1, R3, R4, R10, R11, R12","6","10k","RESISTOR0402","Resistors_SMD:R_0402","","",""
"R2, R18, R19","3","4.7k","RESISTOR0402","Resistors_SMD:R_0402","","",""
"R5, R6, R7, R9","4","2.2k","RESISTOR0402","Resistors_SMD:R_0402","","",""
"R8","1","3.3k","RESISTOR0402","Resistors_SMD:R_0402","","",""
"R13, R14, R15","3","220","RESISTOR0402","Resistors_SMD:R_0402","","",""
"R16, R17","2","1k","RESISTOR0402","Resistors_SMD:R_0402","","",""
"RV1, RV2","2","POT","POT","homebrew:PDB12-H4301-103BF","","",""
"SW1, SW2, SW3","3","SPST","SPST","homebrew:EG2355-ND","","",""
"U1","1","MIC5225","MIC5225","TO_SOT_Packages_SMD:SOT-23-5","","",""
"U2, U3, U4","3","MOSFET_N","MOSFET_N","TO_SOT_Packages_SMD:SOT-669_LFPAK_ThermalVias-1","","",""
