"Source:","C:\gh\oomlout_oomp_project_bot_v_2\projects\diypinball_can_cape_beaglebone_can_r1\current_version\working\working.kicad_sch"
"Date:","05/10/2023 02:05:28"
"Tool:","Eeschema 7.0.6"
"Generator:","C:/Program Files/KiCad/7.0/bin/scripting/plugins/bom_csv_grouped_by_value_with_fp.py"
"Component Count:","38"
"Ref","Qnty","Value","Cmp name","Footprint","Description","Vendor","DNP"
"A0, A1","2","JUMPER","JUMPER","open-project:S_JUMPER_2","","",""
"C1, C2, C3, C4","4","100n","C-RESCUE-beaglebone-can-r1","Capacitors_SMD:C_0603","","",""
"C5","1","10n","C-RESCUE-beaglebone-can-r1","Capacitors_SMD:C_0603","","",""
"C6, C7","2","22u","CP-RESCUE-beaglebone-can-r1","Capacitors_SMD:c_elec_5x5.8","","",""
"C8, C9","2","10u","CP-RESCUE-beaglebone-can-r1","Capacitors_SMD:c_elec_5x5.8","","",""
"C10","1","NP","C-RESCUE-beaglebone-can-r1","Capacitors_SMD:C_0603","","",""
"C11","1","3.3n","C-RESCUE-beaglebone-can-r1","Capacitors_SMD:C_0603","","",""
"D1, D2, D3","3","LED","LED","LEDs:LED-0603","","",""
"F1","1","FUSE","FUSE","PinballParts:FC203-20MM","","",""
"L1","1","4.7u","INDUCTOR","Inductors:SELF-WE-PD-XXL","","",""
"P1","1","BEAGLEBONE_BLACK","BEAGLEBONE_BLACK","Beaglebone:BEAGLEBONE_BLACK","","",""
"P2, P3","2","PINBALL-CONNECTOR","PINBALL-CONNECTOR","PinballParts:PINBALL-CONNECTOR-V","","",""
"R1, R2, R3, R4, R5, R6, R11","7","4.7K","R-RESCUE-beaglebone-can-r1","Resistors_SMD:R_0603","","",""
"R7","1","10K","R-RESCUE-beaglebone-can-r1","Resistors_SMD:R_0603","","",""
"R8","1","13K","R-RESCUE-beaglebone-can-r1","Resistors_SMD:R_0603","","",""
"R9","1","11.8K","R-RESCUE-beaglebone-can-r1","Resistors_SMD:R_0603","","",""
"R10","1","53.6K","R-RESCUE-beaglebone-can-r1","Resistors_SMD:R_0603","","",""
"R12, R13","2","1K","R-RESCUE-beaglebone-can-r1","Resistors_SMD:R_0603","","",""
"U1","1","MCP2562","MCP2562","Housings_SOIC:SOIC-8_3.9x4.9mm_Pitch1.27mm","","",""
"U2","1","24C256","24C512","Housings_SOIC:SOIC-8_3.9x4.9mm_Pitch1.27mm","","",""
"U3","1","AP3513E","AP3513E","Housings_SOIC:SOIC-8-1EP_3.9x4.9mm_Pitch1.27mm","","",""
"WP1","1","JUMPER","JUMPER","open-project:S_JUMPER_2","","",""
