"Source:","C:\gh\oomlout_oomp_project_bot_v_2\projects\carnivalben_smokecannoncontroller_smokecannoncontroller\current_version\working\working.kicad_sch"
"Date:","19/09/2023 15:05:59"
"Tool:","Eeschema 7.0.6"
"Generator:","C:/Program Files/KiCad/7.0/bin/scripting/plugins/bom_csv_grouped_by_value_with_fp.py"
"Component Count:","15"
"Ref","Qnty","Value","Cmp name","Footprint","Description","Vendor","DNP"
"C1","1","0.01uF","C","Capacitors_THT:C_Disc_D4.3mm_W1.9mm_P5.00mm","","",""
"C2","1","470uF","CP","Capacitors_THT:CP_Radial_D8.0mm_P3.80mm","","",""
"D1","1","BTA08-600C","Q_TRIAC_AAG2","TO_SOT_Packages_THT:TO-220-3_Vertical","","",""
"D2","1","D_Bridge_+-AA","D_Bridge_+A-A","Diodes_THT:Diode_Bridge_Round_D9.8mm","","",""
"J1","1","SMOKE_MACHINE_XLR","Screw_Terminal_01x03","Connectors_Terminal_Blocks:TerminalBlock_bornier-3_P5.08mm","","",""
"J2","1","LED_OUTPUT","Screw_Terminal_01x02","Connectors_Terminal_Blocks:TerminalBlock_bornier-2_P5.08mm","","",""
"R1, R2","2","100","R","Resistors_THT:R_Axial_DIN0207_L6.3mm_D2.5mm_P10.16mm_Horizontal","","",""
"R3","1","820","R","Resistors_THT:R_Axial_Power_L20.0mm_W6.4mm_P25.40mm","","",""
"R4","1","30","R","Resistors_THT:R_Axial_Power_L20.0mm_W6.4mm_P25.40mm","","",""
"RV1","1","100K","POT_TRIM","Potentiometers:Potentiometer_Trimmer_Piher_PT-10v5_Horizontal_Px5.0mm_Py5.0mm","","",""
"RV2","1","1K","POT_TRIM","Potentiometers:Potentiometer_Trimmer_Piher_PT-10v5_Horizontal_Px5.0mm_Py5.0mm","","",""
"U1","1","MOC3020M","MOC3020M","Housings_DIP:DIP-6_W7.62mm","","",""
"U2","1","PSU-5VDC","PSU-5VDC","BGCustom:HLK-PM01","","",""
"U3","1","LM555","LM555","Housings_DIP:DIP-8_W7.62mm","","",""
