"Source:","C:\gh\oomlout_oomp_project_bot_v_2\projects\descampsa_kicad_library_raspberrrypi_hat\current_version\working\_autosave-working.kicad_sch"
"Date:","02/10/2023 16:56:57"
"Tool:","Eeschema 7.0.6"
"Generator:","C:/Program Files/KiCad/7.0/bin/scripting/plugins/bom_csv_grouped_by_value_with_fp.py"
"Component Count:","18"
"Ref","Qnty","Value","Cmp name","Footprint","Description","Vendor","DNP"
"H1, H2, H3, H4","4","3mm_Mounting_Hole","3mm_Mounting_Hole","project_footprints:NPTH_3mm_ID","","",""
"J3","1","40HAT","OX40HAT","Socket_Strips:Socket_Strip_Straight_2x20","","",""
"J6","1","CONN_02X02","CONN_02X02","Pin_Headers:Pin_Header_Straight_2x02","","",""
"J9","1","CONN_01X02","CONN_01X02","Pin_Headers:Pin_Header_Straight_1x02","","",""
"Q1","1","DMG2305UX","DMG2305UX","TO_SOT_Packages_SMD:SOT-23","Transistor P-MOSFET","",""
"Q2","1","DMMT5401","DMMT5401","TO_SOT_Packages_SMD:SOT-23-6","PNP Matched Transistor Pair","",""
"R6, R8","2","3.9K","R","Resistors_SMD:R_0603_HandSoldering","","",""
"R7, R9, R11","3","DNP","R","Resistors_SMD:R_0805_HandSoldering","","",""
"R23, R24","2","22","R","Resistors_SMD:R_0603_HandSoldering","","",""
"R29","1","10K","R","Resistors_SMD:R_0603_HandSoldering","","",""
"U2","1","CAT24C32","CAT24C32","Housings_SOIC:SOIC-8_3.9x4.9mm_Pitch1.27mm","I2C Serial EEPROM 32Kb","",""
