"Source:","C:\gh\oomlout_oomp_project_bot_v_2\projects\contextualelectronics_ce_header_teensyconverter\current_version\working\working.kicad_sch"
"Date:","19/09/2023 16:07:24"
"Tool:","Eeschema 7.0.6"
"Generator:","C:/Program Files/KiCad/7.0/bin/scripting/plugins/bom_csv_grouped_by_value_with_fp.py"
"Component Count:","5"
"Ref","Qnty","Value","Cmp name","Footprint","Description","Vendor","DNP"
"P1","1","CONN_01X03","CONN_01X03","Pin_Headers:Pin_Header_Straight_1x03_Pitch2.54mm","","",""
"R1, R2","2","0","R","Resistors_SMD:R_0805_HandSoldering","","",""
"U1","1","Teensy-3.2","Teensy-3.2","TeensyConverter:Teensy-32","","",""
"U2","1","CE_HEADER","CE_HEADER","TeensyConverter:CE_Header","","",""
