"Source:","C:\gh\oomlout_oomp_project_bot_v_2\projects\alexisvl_os2_gfx\current_version\working\working_1.kicad_sch"
"Date:","24/09/2023 22:51:26"
"Tool:","Eeschema 7.0.6"
"Generator:","C:/Program Files/KiCad/7.0/bin/scripting/plugins/bom_csv_grouped_by_value_with_fp.py"
"Component Count:","119"
"Ref","Qnty","Value","Cmp name","Footprint","Description","Vendor","DNP"
"C1, C2, C3, C5","4","100p","C","Capacitor_THT:C_Disc_D4.7mm_W2.5mm_P5.00mm","","",""
"CD1","1","470µ","CP","Capacitor_THT:CP_Radial_D8.0mm_P3.50mm","","",""
"CD2, CD3, CD4, CD5, CD6, CD7, CD8, CD9, CD10, CD11, CD12, CD13, CD14, CD15, CD16, CD17, CD18, CD19, CD20, CD21, CD41, CD42, CD44, CD45","24","1µ","C","Capacitor_SMD:C_0805_2012Metric_Pad1.15x1.40mm_HandSolder","","",""
"CD40, CD43","2","47µ","CP","Capacitor_THT:CP_Radial_D5.0mm_P2.00mm","","",""
"D1, D2, D3","3","1N4148","D","Diode_THT:D_DO-35_SOD27_P10.16mm_Horizontal","","",""
"H1, H2","2","HOLE","Conn_01x01_Male","MountingHole:MountingHole_3.2mm_M3_Pad_Via","Generic connector, single row, 01x01, script generated (kicad-library-utils/schlib/autogen/connector/)","",""
"P1","1","DIN41612_M_3x32","DIN41612_M_3x32","alt-libs:DIN41612_B_3x32_Horizontal","","",""
"Q1, Q4, Q5, Q6, Q7","5","2N3904","Q_NPN_EBC","Package_TO_SOT_THT:TO-92","","",""
"Q2, Q3","2","2N7000","Q_NMOS_SGD","Package_TO_SOT_THT:TO-92","","",""
"R1","1","82k","R","Resistor_THT:R_Axial_DIN0207_L6.3mm_D2.5mm_P10.16mm_Horizontal","","",""
"R2","1","22k","R","Resistor_THT:R_Axial_DIN0207_L6.3mm_D2.5mm_P10.16mm_Horizontal","","",""
"R3","1","10k","R","Resistor_THT:R_Axial_DIN0207_L6.3mm_D2.5mm_P10.16mm_Horizontal","","",""
"R4","1","10","R","Resistor_THT:R_Axial_DIN0207_L6.3mm_D2.5mm_P10.16mm_Horizontal","","",""
"R5","1","6k8","R","Resistor_THT:R_Axial_DIN0207_L6.3mm_D2.5mm_P10.16mm_Horizontal","","",""
"R6","1","3k3","R","Resistor_THT:R_Axial_DIN0207_L6.3mm_D2.5mm_P10.16mm_Horizontal","","",""
"R7, R8, R9, R31, R33","5","499k","R","Resistor_THT:R_Axial_DIN0207_L6.3mm_D2.5mm_P10.16mm_Horizontal","","",""
"R10, R32, R34, R35, R36","5","249k","R","Resistor_THT:R_Axial_DIN0207_L6.3mm_D2.5mm_P10.16mm_Horizontal","","",""
"R11, R12, R13, R14, R15","5","68k","R","Resistor_THT:R_Axial_DIN0207_L6.3mm_D2.5mm_P10.16mm_Horizontal","","",""
"R16","1","15k","R","Resistor_THT:R_Axial_DIN0207_L6.3mm_D2.5mm_P10.16mm_Horizontal","","",""
"R17, R24","2","7k5","R","Resistor_THT:R_Axial_DIN0207_L6.3mm_D2.5mm_P10.16mm_Horizontal","","",""
"R18, R21","2","4k99","R","Resistor_THT:R_Axial_DIN0207_L6.3mm_D2.5mm_P10.16mm_Horizontal","","",""
"R19","1","18k","R","Resistor_THT:R_Axial_DIN0207_L6.3mm_D2.5mm_P10.16mm_Horizontal","","",""
"R20","1","8k2","R","Resistor_THT:R_Axial_DIN0207_L6.3mm_D2.5mm_P10.16mm_Horizontal","","",""
"R22, R23, R37, R38","4","1k6","R","Resistor_THT:R_Axial_DIN0207_L6.3mm_D2.5mm_P10.16mm_Horizontal","","",""
"R25, R30","2","6k2","R","Resistor_THT:R_Axial_DIN0207_L6.3mm_D2.5mm_P10.16mm_Horizontal","","",""
"R26, R41, R45, R46","4","75","R","Resistor_THT:R_Axial_DIN0207_L6.3mm_D2.5mm_P10.16mm_Horizontal","","",""
"R27, R42","2","100","R","Resistor_THT:R_Axial_DIN0207_L6.3mm_D2.5mm_P10.16mm_Horizontal","","",""
"R28, R29, R43, R44","4","1k","R_HW","Resistor_THT:R_Axial_DIN0309_L9.0mm_D3.2mm_P12.70mm_Horizontal","","",""
"R39","1","3k","R","Resistor_THT:R_Axial_DIN0207_L6.3mm_D2.5mm_P10.16mm_Horizontal","","",""
"R40","1","820","R","Resistor_THT:R_Axial_DIN0207_L6.3mm_D2.5mm_P10.16mm_Horizontal","","",""
"RN1","1","1k","R_Network09","Resistor_THT:R_Array_SIP10","9 resistor network, star topology, bussed resistors, small symbol","",""
"RV1, RV2","2","5k","AltDevice:R_POT_TRIM_7","alt-libs:stock_pot","","",""
"RV3, RV6","2","50","AltDevice:R_POT_TRIM_2","alt-libs:stock_pot","","",""
"RV4","1","20k","AltDevice:R_POT_TRIM_4","alt-libs:stock_pot","","",""
"RV5, RV7","2","10k","AltDevice:R_POT_TRIM_3","alt-libs:stock_pot","","",""
"U1","1","1MHz","CXO_DIP8","Oscillator:Oscillator_DIP-8","Crystal Clock Oscillator, DIP8-style metal package","",""
"U2","1","'HC14","74HC14","Package_DIP:DIP-14_W7.62mm","","",""
"U3, U7, U8","3","'HC109","AltDevice:74LS109_6","Package_DIP:DIP-16_W7.62mm","","",""
"U4, U11, U12, U13","4","'HC161","74LS161","Package_DIP:DIP-16_W7.62mm","","",""
"U5, U9, U10, U19","4","'HC02","74HC02","Package_DIP:DIP-14_W7.62mm","quad 2-input NOR gate","",""
"U6","1","'HC10","74LS10","Package_DIP:DIP-14_W7.62mm","Triple 3-input NAND","",""
"U14, U16","2","'AHCT273","74HC273","Package_DIP:DIP-20_W7.62mm","8-bit D Flip-Flop, reset","",""
"U15","1","'AHC245","74LS245","Package_DIP:DIP-20_W7.62mm","Octal BUS Transceivers, 3-State outputs","",""
"U17","1","'HC237","74HC237","Package_DIP:DIP-16_W7.62mm","3-to-8 line decoder/multiplexer with address latches, DIP-16/SOIC-16/SSOP-16","",""
"U18","1","W27C512","27C512","Package_DIP:DIP-28_W15.24mm_Socket_LongPads","OTP EPROM 512 KiBit","",""
"U20, U21","2","NE5532","NE5532","Package_DIP:DIP-8_W7.62mm","Dual Low-Noise Operational Amplifiers, DIP-8/SOIC-8","",""
